"","area_id","area_name","state","party","votes_first_vote","votes_second_vote"
"6282",3,"Steinburg – Dithmarschen Süd","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6283",4,"Rendsburg-Eckernförde","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6284",5,"Kiel","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6285",6,"Plön – Neumünster","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6286",7,"Pinneberg","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6287",8,"Segeberg – Stormarn-Mitte","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6288",9,"Ostholstein – Stormarn-Nord","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6289",10,"Herzogtum Lauenburg – Stormarn-Süd","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6290",11,"Lübeck","Schleswig-Holstein","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6291",12,"Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I","Mecklenburg-Vorpommern","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6292",13,"Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I","Mecklenburg-Vorpommern","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6293",14,"Rostock – Landkreis Rostock II","Mecklenburg-Vorpommern","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6294",15,"Vorpommern-Rügen – Vorpommern-Greifswald I","Mecklenburg-Vorpommern","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6295",16,"Mecklenburgische Seenplatte I – Vorpommern-Greifswald II","Mecklenburg-Vorpommern","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6296",17,"Mecklenburgische Seenplatte II – Landkreis Rostock III","Mecklenburg-Vorpommern","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6297",18,"Hamburg-Mitte","Hamburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6298",19,"Hamburg-Altona","Hamburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6299",20,"Hamburg-Eimsbüttel","Hamburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6300",21,"Hamburg-Nord","Hamburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6301",22,"Hamburg-Wandsbek","Hamburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6302",23,"Hamburg-Bergedorf – Harburg","Hamburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6303",24,"Aurich – Emden","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6304",25,"Unterems","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6305",26,"Friesland – Wilhelmshaven – Wittmund","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6306",27,"Oldenburg – Ammerland","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6307",28,"Delmenhorst – Wesermarsch – Oldenburg-Land","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6308",29,"Cuxhaven – Stade II","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6309",30,"Stade I – Rotenburg II","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6310",31,"Mittelems","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6311",32,"Cloppenburg – Vechta","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6312",33,"Diepholz – Nienburg I","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6313",34,"Osterholz – Verden","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6314",35,"Rotenburg I – Heidekreis","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6315",36,"Harburg","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6316",37,"Lüchow-Dannenberg – Lüneburg","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6317",38,"Osnabrück-Land","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6318",39,"Stadt Osnabrück","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6319",40,"Nienburg II – Schaumburg","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6320",41,"Stadt Hannover I","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6321",42,"Stadt Hannover II","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6322",43,"Hannover-Land I","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6323",44,"Celle – Uelzen","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6324",45,"Gifhorn – Peine","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6325",46,"Hameln-Pyrmont – Holzminden","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6326",47,"Hannover-Land II","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6327",48,"Hildesheim","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6328",49,"Salzgitter – Wolfenbüttel","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6329",50,"Braunschweig","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6330",51,"Helmstedt – Wolfsburg","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6331",52,"Goslar – Northeim – Osterode","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6332",53,"Göttingen","Niedersachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6333",54,"Bremen I","Bremen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6334",55,"Bremen II – Bremerhaven","Bremen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6335",56,"Prignitz – Ostprignitz-Ruppin – Havelland I","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6336",57,"Uckermark – Barnim I","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6337",58,"Oberhavel – Havelland II","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6338",59,"Märkisch-Oderland – Barnim II","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6339",60,"Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6340",61,"Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6341",62,"Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6342",63,"Frankfurt (Oder) – Oder-Spree","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6343",64,"Cottbus – Spree-Neiße","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6344",65,"Elbe-Elster – Oberspreewald-Lausitz II","Brandenburg","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6345",66,"Altmark","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,1218
"6346",67,"Börde – Jerichower Land","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,2137
"6347",68,"Harz","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,2177
"6348",69,"Magdeburg","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,3259
"6349",70,"Dessau – Wittenberg","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,1571
"6350",71,"Anhalt","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,2186
"6351",72,"Halle","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,2330
"6352",73,"Burgenland – Saalekreis","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,1769
"6353",74,"Mansfeld","Sachsen-Anhalt","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,2073
"6354",75,"Berlin-Mitte","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6355",76,"Berlin-Pankow","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6356",77,"Berlin-Reinickendorf","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6357",78,"Berlin-Spandau – Charlottenburg Nord","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6358",79,"Berlin-Steglitz-Zehlendorf","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6359",80,"Berlin-Charlottenburg-Wilmersdorf","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6360",81,"Berlin-Tempelhof-Schöneberg","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6361",82,"Berlin-Neukölln","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6362",83,"Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6363",84,"Berlin-Treptow-Köpenick","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6364",85,"Berlin-Marzahn-Hellersdorf","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6365",86,"Berlin-Lichtenberg","Berlin","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6366",87,"Aachen I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6367",88,"Aachen II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6368",89,"Heinsberg","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6369",90,"Düren","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6370",91,"Rhein-Erft-Kreis I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6371",92,"Euskirchen – Rhein-Erft-Kreis II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6372",93,"Köln I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6373",94,"Köln II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6374",95,"Köln III","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6375",96,"Bonn","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6376",97,"Rhein-Sieg-Kreis I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6377",98,"Rhein-Sieg-Kreis II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6378",99,"Oberbergischer Kreis","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6379",100,"Rheinisch-Bergischer Kreis","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6380",101,"Leverkusen – Köln IV","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6381",102,"Wuppertal I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6382",103,"Solingen – Remscheid – Wuppertal II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6383",104,"Mettmann I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6384",105,"Mettmann II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6385",106,"Düsseldorf I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6386",107,"Düsseldorf II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6387",108,"Neuss I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6388",109,"Mönchengladbach","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6389",110,"Krefeld I – Neuss II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6390",111,"Viersen","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6391",112,"Kleve","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6392",113,"Wesel I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6393",114,"Krefeld II – Wesel II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6394",115,"Duisburg I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6395",116,"Duisburg II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6396",117,"Oberhausen – Wesel III","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6397",118,"Mülheim – Essen I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6398",119,"Essen II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6399",120,"Essen III","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6400",121,"Recklinghausen I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6401",122,"Recklinghausen II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6402",123,"Gelsenkirchen","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6403",124,"Steinfurt I – Borken I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6404",125,"Bottrop – Recklinghausen III","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6405",126,"Borken II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6406",127,"Coesfeld – Steinfurt II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6407",128,"Steinfurt III","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6408",129,"Münster","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6409",130,"Warendorf","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6410",131,"Gütersloh I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6411",132,"Bielefeld – Gütersloh II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6412",133,"Herford – Minden-Lübbecke II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6413",134,"Minden-Lübbecke I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6414",135,"Lippe I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6415",136,"Höxter – Lippe II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6416",137,"Paderborn – Gütersloh III","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6417",138,"Hagen – Ennepe-Ruhr-Kreis I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6418",139,"Ennepe-Ruhr-Kreis II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6419",140,"Bochum I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6420",141,"Herne – Bochum II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6421",142,"Dortmund I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6422",143,"Dortmund II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6423",144,"Unna I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6424",145,"Hamm – Unna II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6425",146,"Soest","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6426",147,"Hochsauerlandkreis","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6427",148,"Siegen-Wittgenstein","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6428",149,"Olpe – Märkischer Kreis I","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6429",150,"Märkischer Kreis II","Nordrhein-Westfalen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6430",151,"Nordsachsen","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6431",152,"Leipzig I","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6432",153,"Leipzig II","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6433",154,"Leipzig-Land","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6434",155,"Meißen","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6435",156,"Bautzen I","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6436",157,"Görlitz","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6437",158,"Sächsische Schweiz-Osterzgebirge","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6438",159,"Dresden I","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6439",160,"Dresden II – Bautzen II","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6440",161,"Mittelsachsen","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6441",162,"Chemnitz","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6442",163,"Chemnitzer Umland – Erzgebirgskreis II","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6443",164,"Erzgebirgskreis I","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6444",165,"Zwickau","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6445",166,"Vogtlandkreis","Sachsen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6446",167,"Waldeck","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6447",168,"Kassel","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6448",169,"Werra-Meißner – Hersfeld-Rotenburg","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6449",170,"Schwalm-Eder","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6450",171,"Marburg","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6451",172,"Lahn-Dill","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6452",173,"Gießen","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6453",174,"Fulda","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6454",175,"Main-Kinzig – Wetterau II – Schotten","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6455",176,"Hochtaunus","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6456",177,"Wetterau I","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6457",178,"Rheingau-Taunus – Limburg","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6458",179,"Wiesbaden","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6459",180,"Hanau","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6460",181,"Main-Taunus","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6461",182,"Frankfurt am Main I","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6462",183,"Frankfurt am Main II","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6463",184,"Groß-Gerau","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6464",185,"Offenbach","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6465",186,"Darmstadt","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6466",187,"Odenwald","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6467",188,"Bergstraße","Hessen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6468",189,"Eichsfeld – Nordhausen – Kyffhäuserkreis","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6469",190,"Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6470",191,"Jena – Sömmerda – Weimarer Land I","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6471",192,"Gotha – Ilm-Kreis","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6472",193,"Erfurt – Weimar – Weimarer Land II","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6473",194,"Gera – Greiz – Altenburger Land","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6474",195,"Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6475",196,"Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg","Thüringen","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6476",197,"Neuwied","Rheinland-Pfalz","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6477",198,"Ahrweiler","Rheinland-Pfalz","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6478",199,"Koblenz","Rheinland-Pfalz","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
"6479",200,"Mosel/Rhein-Hunsrück","Rheinland-Pfalz","Allianz.für.Menschenrechte.Tier..und.Naturschutz",0,0
